product_id,type,air_temp_k,process_temp_k,rotational_speed,torque,tool_wear,target,failure_type,temp_delta,power_watts,tool_wear_ratio,air_temp_c,process_temp_c,region
L54406,L,299.7,309.6,1399.0,51.3,144,0,No Failure,9.900000000000034,7515.600689256326,0.5691699604743083,26.55000000000001,36.450000000000045,Asia-Pacific
L54407,L,299.7,309.6,1720.0,27.1,146,0,No Failure,9.900000000000034,4881.197225637581,0.5770750988142292,26.55000000000001,36.450000000000045,Asia-Pacific
H36642,H,299.8,309.7,1368.0,47.4,148,0,No Failure,9.899999999999977,6790.364025175121,0.5849802371541502,26.650000000000034,36.55000000000001,North americ
L54409,L,299.8,309.8,1749.0,33.4,153,0,No Failure,10.0,6117.372046923117,0.6047430830039525,26.650000000000034,36.650000000000034,Asia-Pacific
L54410,L,299.8,309.8,1542.0,39.4,155,0,No Failure,10.0,6362.227778343905,0.6126482213438735,26.650000000000034,36.650000000000034,Asia-Pacific
L54411,L,299.8,309.9,1553.0,36.6,157,0,No Failure,10.099999999999966,5952.249937050437,0.6205533596837944,26.650000000000034,36.75,Asia-Pacific
M22092,M,299.9,309.9,1639.0,42.1,159,0,No Failure,10.0,7225.862070791252,0.6284584980237155,26.75,36.75,Europe
L54413,L,299.9,310.0,1447.0,45.9,162,0,No Failure,10.100000000000023,6955.203391708978,0.6403162055335968,26.75,36.85000000000002,Asia-Pacific
M22094,M,299.8,310.0,1397.0,48.1,164,0,No Failure,10.199999999999989,7036.717249094122,0.6482213438735178,26.650000000000034,36.85000000000002,Europe
L54415,L,299.8,310.0,1361.0,53.8,167,0,No Failure,10.199999999999989,7667.768965420704,0.6600790513833992,26.650000000000034,36.85000000000002,Asia-Pacific
M22096,M,299.8,310.0,1460.0,37.1,169,0,No Failure,10.199999999999989,5672.250255811492,0.6679841897233202,26.650000000000034,36.85000000000002,Europe
M22097,M,299.8,310.0,1632.0,33.7,172,0,No Failure,10.199999999999989,5759.418979973097,0.6798418972332015,26.650000000000034,36.85000000000002,Europe
L54418,L,299.8,310.0,1697.0,36.0,175,0,No Failure,10.199999999999989,6397.539279770255,0.691699604743083,26.650000000000034,36.85000000000002,Asia-Pacific
L54419,L,299.8,310.1,1553.0,42.0,177,0,No Failure,10.300000000000011,6830.450747434928,0.6996047430830039,26.650000000000034,36.950000000000045,Asia-Pacific
M22100,M,299.9,310.1,1362.0,56.3,179,0,No Failure,10.200000000000045,8029.9736544285815,0.7075098814229249,26.75,36.950000000000045,Europe
M22101,M,299.9,310.0,1484.0,42.1,182,0,No Failure,10.100000000000023,6542.513308757912,0.7193675889328063,26.75,36.85000000000002,Europe
H36656,H,299.9,310.1,1447.0,51.4,185,0,No Failure,10.200000000000045,7788.615562828791,0.7312252964426877,26.75,36.950000000000045,North americ
M22103,M,300.0,310.2,1393.0,51.2,190,0,No Failure,10.199999999999989,7468.780486742327,0.7509881422924901,26.850000000000023,37.05000000000001,Europe
L54424,L,300.0,310.2,1760.0,26.9,193,0,No Failure,10.199999999999989,4957.852086385173,0.7628458498023716,26.850000000000023,37.05000000000001,Asia-Pacific
L54425,L,300.0,310.1,1477.0,34.6,195,0,No Failure,10.100000000000023,5351.619309586116,0.7707509881422925,26.850000000000023,36.950000000000045,Asia-Pacific
L54426,L,299.9,310.1,1681.0,29.1,197,0,No Failure,10.200000000000045,5122.586733163909,0.7786561264822134,26.75,36.950000000000045,Asia-Pacific
M22107,M,300.0,310.1,1314.0,53.5,199,0,No Failure,10.100000000000023,7361.694065156963,0.7865612648221344,26.850000000000023,36.950000000000045,Europe
L54428,L,300.0,310.1,1762.0,28.0,202,0,No Failure,10.100000000000023,5166.453838583534,0.7984189723320159,26.850000000000023,36.950000000000045,Asia-Pacific
L54429,L,299.9,310.0,1402.0,44.7,204,0,No Failure,10.100000000000023,6562.724221496007,0.8063241106719368,26.75,36.85000000000002,Asia-Pacific
M22110,M,300.1,310.2,1429.0,42.0,206,0,No Failure,10.099999999999966,6285.07026277174,0.8142292490118577,26.950000000000045,37.05000000000001,Europe
M22111,M,300.2,310.3,1448.0,40.1,209,0,No Failure,10.100000000000023,6080.531637072021,0.8260869565217391,27.05000000000001,37.150000000000034,Europe
H36666,H,300.2,310.4,1501.0,42.9,212,0,No Failure,10.199999999999989,6743.20871944474,0.8379446640316206,27.05000000000001,37.25,North americ
L54433,L,300.3,310.5,1522.0,39.1,217,0,No Failure,10.199999999999989,6231.8935711219765,0.857707509881423,27.150000000000034,37.35000000000002,Asia-Pacific
L54434,L,300.3,310.4,1493.0,37.5,219,0,No Failure,10.099999999999966,5862.997289761952,0.8656126482213439,27.150000000000034,37.25,Asia-Pacific
M22115,M,300.2,310.3,1704.0,29.4,221,0,No Failure,10.100000000000023,5246.208404082668,0.8735177865612648,27.05000000000001,37.150000000000034,Europe
H36670,H,300.2,310.3,1408.0,42.5,0,0,No Failure,10.100000000000023,6266.43014636044,0.0,27.05000000000001,37.150000000000034,North americ
L54437,L,300.2,310.4,1518.0,41.8,5,0,No Failure,10.199999999999989,6644.7197897547,0.019762845849802372,27.05000000000001,37.25,Asia-Pacific
L54438,L,300.3,310.4,1742.0,25.9,7,0,No Failure,10.099999999999966,4724.724967537785,0.02766798418972332,27.150000000000034,37.25,Asia-Pacific
M22119,M,300.4,310.5,1500.0,43.0,9,0,No Failure,10.100000000000023,6754.424205218055,0.03557312252964427,27.25,37.35000000000002,Europe
L54440,L,300.4,310.5,1895.5,14.5,12,0,No Failure,10.100000000000023,2878.1962895250686,0.04743083003952569,27.25,37.35000000000002,Asia-Pacific
L54441,L,300.4,310.5,1818.0,25.1,14,0,No Failure,10.100000000000023,4778.550921669292,0.05533596837944664,27.25,37.35000000000002,Asia-Pacific
M22122,M,300.4,310.6,1545.0,35.6,16,0,No Failure,10.200000000000045,5759.7959710915275,0.06324110671936758,27.25,37.450000000000045,Europe
L54443,L,300.4,310.6,1429.0,46.9,19,0,No Failure,10.200000000000045,7018.32846009511,0.07509881422924901,27.25,37.450000000000045,Asia-Pacific
M22124,M,300.4,310.6,1448.0,44.9,21,0,No Failure,10.200000000000045,6808.375823055704,0.08300395256916997,27.25,37.450000000000045,Europe
L54445,L,300.4,310.6,1384.0,48.7,24,0,No Failure,10.200000000000045,7058.195270869164,0.09486166007905138,27.25,37.450000000000045,Asia-Pacific
L54446,L,300.4,310.5,1578.0,32.8,26,0,No Failure,10.100000000000023,5420.126973385398,0.10276679841897234,27.25,37.35000000000002,Asia-Pacific
L54447,L,300.5,310.5,1695.0,26.7,28,0,No Failure,10.0,4739.2495975728825,0.11067193675889328,27.350000000000023,37.35000000000002,Asia-Pacific
L54448,L,300.5,310.6,1543.0,36.2,30,0,No Failure,10.100000000000023,5849.289473816788,0.11857707509881422,27.350000000000023,37.450000000000045,Asia-Pacific
M22129,M,300.4,310.5,1540.0,33.4,32,0,No Failure,10.100000000000023,5386.36532433482,0.12648221343873517,27.25,37.35000000000002,Europe
L54450,L,300.2,310.4,1808.0,25.8,35,0,No Failure,10.199999999999989,4884.799585213697,0.1383399209486166,27.05000000000001,37.25,Asia-Pacific
M22131,M,300.3,310.4,1293.0,49.7,37,0,No Failure,10.099999999999966,6729.511375475089,0.14624505928853754,27.150000000000034,37.25,Europe
L54452,L,300.2,310.3,1202.0,59.5,40,0,No Failure,10.100000000000023,7489.452166402947,0.15810276679841898,27.05000000000001,37.150000000000034,Asia-Pacific
M22133,M,300.2,310.3,1704.0,29.2,42,0,No Failure,10.100000000000023,5210.519911537887,0.16600790513833993,27.05000000000001,37.150000000000034,Europe
M22134,M,300.2,310.3,1478.0,38.1,45,0,No Failure,10.100000000000023,5896.957906347257,0.17786561264822134,27.05000000000001,37.150000000000034,Europe
L54455,L,300.2,310.3,1514.0,38.7,48,0,No Failure,10.100000000000023,6135.718948020081,0.18972332015810275,27.05000000000001,37.150000000000034,Asia-Pacific
M22136,M,300.1,310.3,1350.0,48.8,50,0,No Failure,10.199999999999989,6898.9374672831855,0.1976284584980237,26.950000000000045,37.150000000000034,Europe
L54457,L,300.1,310.2,1475.0,54.2,53,0,No Failure,10.099999999999966,8371.820823041202,0.20948616600790515,26.950000000000045,37.05000000000001,Asia-Pacific
H36692,H,300.0,310.1,1714.0,28.7,55,0,No Failure,10.100000000000023,5151.353249895279,0.21739130434782608,26.850000000000023,36.950000000000045,North americ
L54459,L,300.0,310.1,1465.0,40.9,60,0,No Failure,10.100000000000023,6274.650647137334,0.23715415019762845,26.850000000000023,36.950000000000045,Asia-Pacific
L54460,L,299.9,310.2,1288.0,67.19999999999999,62,1,Power Failure,10.300000000000011,9063.871796724981,0.2450592885375494,26.75,37.05000000000001,Asia-Pacific
L54461,L,300.0,310.2,1675.0,29.7,64,0,No Failure,10.199999999999989,5209.546017815274,0.25296442687747034,26.850000000000023,37.05000000000001,Asia-Pacific
L54462,L,300.0,310.2,1486.0,36.4,66,0,No Failure,10.199999999999989,5664.333442324444,0.2608695652173913,26.850000000000023,37.05000000000001,Asia-Pacific
M22143,M,300.0,310.2,1443.0,58.7,68,0,No Failure,10.199999999999989,8870.192609631174,0.26877470355731226,26.850000000000023,37.05000000000001,Europe
M22144,M,300.1,310.3,1345.0,57.1,71,0,No Failure,10.199999999999989,8042.42483331231,0.28063241106719367,26.950000000000045,37.150000000000034,Europe
M22145,M,300.2,310.4,1202.0,61.7,74,0,No Failure,10.199999999999989,7766.373086841376,0.2924901185770751,27.05000000000001,37.25,Europe
M22146,M,300.1,310.4,1480.0,37.1,77,0,No Failure,10.299999999999955,5749.952314110279,0.30434782608695654,26.950000000000045,37.25,Europe
M22147,M,300.2,310.4,1530.0,35.7,80,0,No Failure,10.199999999999989,5719.897744390937,0.31620553359683795,27.05000000000001,37.25,Europe
M22148,M,300.2,310.6,1895.5,20.8,83,0,No Failure,10.400000000000034,4128.722953249754,0.32806324110671936,27.05000000000001,37.450000000000045,Europe
L54469,L,300.3,310.6,1433.0,53.8,86,0,No Failure,10.300000000000011,8073.4114088522165,0.33992094861660077,27.150000000000034,37.450000000000045,Asia-Pacific
L54470,L,300.3,310.6,1806.0,24.4,88,0,No Failure,10.300000000000011,4614.622617004975,0.34782608695652173,27.150000000000034,37.450000000000045,Asia-Pacific
L54471,L,300.2,310.5,1416.0,46.7,90,0,No Failure,10.300000000000011,6924.824190748766,0.3557312252964427,27.05000000000001,37.35000000000002,Asia-Pacific
M22152,M,300.1,310.4,1556.0,38.1,92,0,No Failure,10.299999999999955,6208.164074611863,0.36363636363636365,26.950000000000045,37.25,Europe
L54473,L,300.1,310.5,1627.0,29.2,95,0,No Failure,10.399999999999977,4975.068014126845,0.37549407114624506,26.950000000000045,37.35000000000002,Asia-Pacific
L54474,L,300.1,310.6,1809.0,24.3,97,0,No Failure,10.5,4603.344299378588,0.383399209486166,26.950000000000045,37.450000000000045,Asia-Pacific
M22155,M,300.1,310.5,1329.0,57.4,99,0,No Failure,10.399999999999977,7988.504631401198,0.391304347826087,26.950000000000045,37.35000000000002,Europe
H36710,H,300.0,310.4,1881.0,21.9,102,0,No Failure,10.399999999999977,4313.815120423753,0.4031620553359684,26.850000000000023,37.25,North americ
L54477,L,300.1,310.5,1500.0,39.8,107,0,No Failure,10.399999999999977,6251.769380643688,0.42292490118577075,26.950000000000045,37.35000000000002,Asia-Pacific
L54478,L,300.1,310.5,1532.0,36.0,109,0,No Failure,10.399999999999977,5775.503934359475,0.4308300395256917,26.950000000000045,37.35000000000002,Asia-Pacific
L54479,L,300.1,310.5,1492.0,50.9,111,0,No Failure,10.399999999999977,7952.711419101298,0.43873517786561267,26.950000000000045,37.35000000000002,Asia-Pacific
L54480,L,300.2,310.6,1431.0,42.3,113,0,No Failure,10.400000000000034,6338.822913074661,0.44664031620553357,27.05000000000001,37.450000000000045,Asia-Pacific
L54481,L,300.1,310.4,1554.0,39.4,115,0,No Failure,10.299999999999955,6411.73927856448,0.45454545454545453,26.950000000000045,37.25,Asia-Pacific
L54482,L,300.1,310.5,1494.0,44.2,117,0,No Failure,10.399999999999977,6915.148085375709,0.4624505928853755,26.950000000000045,37.35000000000002,Asia-Pacific
L54483,L,300.1,310.6,1374.0,45.4,119,0,No Failure,10.5,6532.376436462329,0.47035573122529645,26.950000000000045,37.450000000000045,Asia-Pacific
L54484,L,300.1,310.5,1394.0,44.3,121,0,No Failure,10.399999999999977,6466.884701610493,0.4782608695652174,26.950000000000045,37.35000000000002,Asia-Pacific
M22165,M,300.0,310.5,1790.0,25.7,123,0,No Failure,10.5,4817.422894769708,0.48616600790513836,26.850000000000023,37.35000000000002,Europe
L54486,L,300.1,310.5,1356.0,45.8,126,0,No Failure,10.399999999999977,6503.599447755445,0.4980237154150198,26.950000000000045,37.35000000000002,Asia-Pacific
M22167,M,300.0,310.4,1385.0,52.1,128,0,No Failure,10.399999999999977,7556.42044980197,0.5059288537549407,26.850000000000023,37.25,Europe
L54488,L,300.0,310.4,1333.0,49.1,131,0,No Failure,10.399999999999977,6853.939388508268,0.5177865612648221,26.850000000000023,37.25,Asia-Pacific
L54489,L,300.0,310.4,1505.0,44.9,133,0,No Failure,10.399999999999977,7076.3850923334485,0.525691699604743,26.850000000000023,37.25,Asia-Pacific
L54490,L,300.0,310.5,1606.0,33.5,135,0,No Failure,10.5,5634.0275451928155,0.5335968379446641,26.850000000000023,37.35000000000002,Asia-Pacific
H36725,H,300.0,310.5,1558.0,36.7,137,0,No Failure,10.5,5987.728990084979,0.541501976284585,26.850000000000023,37.35000000000002,North americ
L54492,L,300.0,310.5,1412.0,52.4,142,0,No Failure,10.5,7748.089017597484,0.5612648221343873,26.850000000000023,37.35000000000002,Asia-Pacific
L54493,L,299.9,310.4,1408.0,38.4,144,0,No Failure,10.5,5661.903944005668,0.5691699604743083,26.75,37.25,Asia-Pacific
L54494,L,299.9,310.3,1268.0,53.3,146,0,No Failure,10.400000000000034,7077.421817909134,0.5770750988142292,26.75,37.150000000000034,Asia-Pacific
L54495,L,299.9,310.4,1470.0,50.0,148,0,No Failure,10.5,7696.902001294992,0.5849802371541502,26.75,37.25,Asia-Pacific
L54496,L,299.9,310.4,1497.0,47.0,150,0,No Failure,10.5,7367.977250464141,0.5928853754940712,26.75,37.25,Asia-Pacific
L54497,L,299.9,310.3,1638.0,29.1,152,0,No Failure,10.400000000000034,4991.550903582679,0.6007905138339921,26.75,37.150000000000034,Asia-Pacific
H36732,H,299.9,310.3,1535.0,43.9,154,0,No Failure,10.400000000000034,7056.697778370953,0.6086956521739131,26.75,37.150000000000034,North americ
L54499,L,299.8,310.2,1654.0,32.7,159,0,No Failure,10.399999999999977,5663.8517314508945,0.6284584980237155,26.650000000000034,37.05000000000001,Asia-Pacific
H36734,H,299.8,310.2,1411.0,49.7,161,0,No Failure,10.399999999999977,7343.650851349845,0.6363636363636364,26.650000000000034,37.05000000000001,North americ
L54501,L,299.8,310.2,1895.5,23.5,166,0,No Failure,10.399999999999977,4664.662951988904,0.6561264822134387,26.650000000000034,37.05000000000001,Asia-Pacific
H36736,H,299.8,310.2,1573.0,33.3,168,0,No Failure,10.399999999999977,5485.315020947386,0.6640316205533597,26.650000000000034,37.05000000000001,North americ
L54503,L,299.9,310.2,1479.0,46.3,173,0,No Failure,10.300000000000011,7170.967975157526,0.6837944664031621,26.75,37.05000000000001,Asia-Pacific
M22184,M,299.9,310.4,1820.0,26.6,175,0,No Failure,10.5,5069.692784852969,0.691699604743083,26.75,37.25,Europe
L54505,L,299.9,310.4,1419.0,45.7,178,0,No Failure,10.5,6790.8980959262335,0.7035573122529645,26.75,37.25,Asia-Pacific
M22186,M,299.9,310.5,1335.0,52.9,180,0,No Failure,10.600000000000023,7395.466186183053,0.7114624505928854,26.75,37.35000000000002,Europe
M22187,M,299.9,310.5,1576.0,39.4,183,0,No Failure,10.600000000000023,6502.510362302201,0.7233201581027668,26.75,37.35000000000002,Europe
L54508,L,300.0,310.5,1517.0,42.2,186,0,No Failure,10.5,6703.886451397308,0.7351778656126482,26.850000000000023,37.35000000000002,Asia-Pacific
M22189,M,299.9,310.4,1576.0,34.3,188,0,No Failure,10.5,5660.814858552424,0.7430830039525692,26.75,37.25,Europe
H36744,H,299.8,310.2,1537.0,36.6,191,0,No Failure,10.399999999999977,5890.926048452366,0.7549407114624506,26.650000000000034,37.05000000000001,North americ
L54511,L,299.8,310.3,1524.0,34.2,196,0,No Failure,10.5,5458.077412640763,0.7747035573122529,26.650000000000034,37.150000000000034,Asia-Pacific
M22192,M,299.8,310.3,1805.0,23.7,198,0,No Failure,10.5,4479.754044386365,0.782608695652174,26.650000000000034,37.150000000000034,Europe
M22193,M,299.9,310.4,1367.0,53.3,201,0,No Failure,10.5,7629.996549749042,0.7944664031620553,26.75,37.25,Europe
L54514,L,299.8,310.4,1694.0,30.3,204,0,No Failure,10.599999999999966,5375.076534732921,0.8063241106719368,26.650000000000034,37.25,Asia-Pacific
L54515,L,299.9,310.4,1328.0,49.9,206,0,No Failure,10.5,6939.484956465519,0.8142292490118577,26.75,37.25,Asia-Pacific
H36750,H,299.9,310.5,1549.0,42.8,208,0,No Failure,10.600000000000023,6942.626549119107,0.8221343873517787,26.75,37.35000000000002,North americ
L54517,L,299.9,310.5,1539.0,32.8,213,0,No Failure,10.600000000000023,5286.16946263633,0.841897233201581,26.75,37.35000000000002,Asia-Pacific
L54518,L,299.8,310.5,1496.0,38.8,215,0,No Failure,10.699999999999989,6078.437241969627,0.849802371541502,26.650000000000034,37.35000000000002,Asia-Pacific
L54519,L,299.8,310.4,1579.0,36.4,0,0,No Failure,10.599999999999966,6018.830757355517,0.0,26.650000000000034,37.25,Asia-Pacific
L54520,L,299.7,310.3,1386.0,46.6,2,0,No Failure,10.600000000000023,6763.597655766537,0.007905138339920948,26.55000000000001,37.150000000000034,Asia-Pacific
L54521,L,299.7,310.3,1505.0,37.7,4,0,No Failure,10.600000000000023,5941.6418258568165,0.015810276679841896,26.55000000000001,37.150000000000034,Asia-Pacific
M22202,M,299.7,310.3,1661.0,34.5,6,0,No Failure,10.600000000000023,6000.9132072545435,0.023715415019762844,26.55000000000001,37.150000000000034,Europe
L54523,L,299.6,310.2,1468.0,48.0,9,0,No Failure,10.599999999999966,7378.972824751707,0.03557312252964427,26.450000000000045,37.05000000000001,Asia-Pacific
L54524,L,299.6,310.1,1384.0,49.8,11,0,No Failure,10.5,7217.6206260633335,0.043478260869565216,26.450000000000045,36.950000000000045,Asia-Pacific
L54525,L,299.6,310.2,1381.0,60.5,13,0,No Failure,10.599999999999966,8749.387900125132,0.05138339920948617,26.450000000000045,37.05000000000001,Asia-Pacific
L54526,L,299.6,310.2,1469.0,47.0,15,0,No Failure,10.599999999999966,7230.1660527266695,0.05928853754940711,26.450000000000045,37.05000000000001,Asia-Pacific
L54527,L,299.6,310.2,1627.0,36.6,17,0,No Failure,10.599999999999966,6235.8729218165245,0.06719367588932806,26.450000000000045,37.05000000000001,Asia-Pacific
H36762,H,299.7,310.3,1462.0,40.4,19,0,No Failure,10.600000000000023,6185.251392191681,0.07509881422924901,26.55000000000001,37.150000000000034,North americ
L54529,L,299.7,310.2,1633.0,36.5,24,0,No Failure,10.5,6241.768644029761,0.09486166007905138,26.55000000000001,37.05000000000001,Asia-Pacific
L54530,L,299.7,310.2,1469.0,39.5,26,0,No Failure,10.5,6076.416150695818,0.10276679841897234,26.55000000000001,37.05000000000001,Asia-Pacific
L54531,L,299.7,310.2,1458.0,43.4,28,0,No Failure,10.5,6626.372888657735,0.11067193675889328,26.55000000000001,37.05000000000001,Asia-Pacific
M22212,M,299.7,310.2,1440.0,42.8,30,0,No Failure,10.5,6454.08794753487,0.11857707509881422,26.55000000000001,37.05000000000001,Europe
L54533,L,299.8,310.3,1687.0,30.4,33,0,No Failure,10.5,5370.531697360727,0.13043478260869565,26.650000000000034,37.150000000000034,Asia-Pacific
M22214,M,299.7,310.3,1429.0,47.7,35,0,No Failure,10.600000000000023,7138.044084147906,0.1383399209486166,26.55000000000001,37.150000000000034,Europe
L54535,L,299.6,310.2,1588.0,34.1,38,0,No Failure,10.599999999999966,5670.6585155336725,0.15019762845849802,26.450000000000045,37.05000000000001,Asia-Pacific
L54536,L,299.6,310.2,1333.0,51.2,40,0,No Failure,10.599999999999966,7147.081399014733,0.15810276679841898,26.450000000000045,37.05000000000001,Asia-Pacific
L54537,L,299.6,310.1,1487.0,42.9,42,0,No Failure,10.5,6680.314034519873,0.16600790513833993,26.450000000000045,36.950000000000045,Asia-Pacific
M22218,M,299.5,310.1,1659.0,31.5,44,0,No Failure,10.600000000000023,5472.49732292074,0.17391304347826086,26.350000000000023,36.950000000000045,Europe
M22219,M,299.4,310.0,1512.0,43.2,47,0,No Failure,10.600000000000023,6840.126852807985,0.1857707509881423,26.25,36.85000000000002,Europe
L54540,L,299.5,310.1,1585.0,35.2,50,0,No Failure,10.600000000000023,5842.524577636058,0.1976284584980237,26.350000000000023,36.950000000000045,Asia-Pacific
L54541,L,299.5,310.0,1502.0,38.5,52,0,No Failure,10.5,6055.629279304565,0.20553359683794467,26.350000000000023,36.85000000000002,Asia-Pacific
L54542,L,299.5,310.0,1594.0,35.1,54,0,No Failure,10.5,5859.007467091893,0.2134387351778656,26.350000000000023,36.85000000000002,Asia-Pacific
L54543,L,299.5,310.0,1412.0,48.9,56,0,No Failure,10.5,7230.563987796125,0.22134387351778656,26.350000000000023,36.85000000000002,Asia-Pacific
L54544,L,299.5,309.9,1402.0,51.7,58,0,No Failure,10.399999999999977,7590.443898240348,0.22924901185770752,26.350000000000023,36.75,Asia-Pacific
L54545,L,299.6,310.1,1895.5,20.4,60,0,No Failure,10.5,4049.3244349180272,0.23715415019762845,26.450000000000045,36.950000000000045,Asia-Pacific
H36780,H,299.6,310.1,1531.0,36.8,62,0,No Failure,10.5,5899.994779245727,0.2450592885375494,26.450000000000045,36.950000000000045,North americ
M22227,M,299.5,310.1,1359.0,61.1,67,0,No Failure,10.600000000000023,8695.394394385437,0.2648221343873518,26.350000000000023,36.950000000000045,Europe
M22228,M,299.6,310.2,1620.0,30.0,70,0,No Failure,10.599999999999966,5089.380098815464,0.2766798418972332,26.450000000000045,37.05000000000001,Europe
M22229,M,299.6,310.1,1646.0,29.6,73,0,No Failure,10.5,5102.114021038016,0.2885375494071146,26.450000000000045,36.950000000000045,Europe
M22230,M,299.6,310.1,1455.0,46.1,76,0,No Failure,10.5,7024.129934528739,0.30039525691699603,26.450000000000045,36.950000000000045,Europe
L54551,L,299.6,310.2,1512.0,44.0,79,0,No Failure,10.599999999999966,6966.795868600726,0.31225296442687744,26.450000000000045,37.05000000000001,Asia-Pacific
L54552,L,299.6,310.2,1473.0,42.7,81,0,No Failure,10.599999999999966,6586.568909736753,0.3201581027667984,26.450000000000045,37.05000000000001,Asia-Pacific
L54553,L,299.6,310.1,1553.0,38.0,83,0,No Failure,10.5,6179.931628631602,0.32806324110671936,26.450000000000045,36.950000000000045,Asia-Pacific
L54554,L,299.5,310.0,1379.0,50.4,85,0,No Failure,10.5,7278.190532424545,0.3359683794466403,26.350000000000023,36.85000000000002,Asia-Pacific
M22235,M,299.4,309.9,1567.0,40.6,87,0,No Failure,10.5,6662.291764663779,0.3438735177865613,26.25,36.75,Europe
L54556,L,299.5,310.0,1481.0,43.1,90,0,No Failure,10.5,6684.377161018516,0.3557312252964427,26.350000000000023,36.85000000000002,Asia-Pacific
L54557,L,299.5,310.0,1349.0,52.7,92,0,No Failure,10.5,7444.768246893388,0.36363636363636365,26.350000000000023,36.85000000000002,Asia-Pacific
L54558,L,299.5,310.0,1388.0,52.4,94,0,No Failure,10.5,7616.393453558999,0.3715415019762846,26.350000000000023,36.85000000000002,Asia-Pacific
M22239,M,299.6,310.1,1357.0,48.7,96,0,No Failure,10.5,6920.499264862324,0.3794466403162055,26.450000000000045,36.950000000000045,Europe
L54560,L,299.6,310.2,1743.0,24.8,99,0,No Failure,10.599999999999966,4526.6580227044615,0.391304347826087,26.450000000000045,37.05000000000001,Asia-Pacific
L54561,L,299.7,310.3,1495.0,43.1,101,0,No Failure,10.600000000000023,6747.565061257717,0.39920948616600793,26.55000000000001,37.150000000000034,Asia-Pacific
L54562,L,299.8,310.4,1698.0,28.3,103,0,No Failure,10.599999999999966,5032.1402806670585,0.40711462450592883,26.650000000000034,37.25,Asia-Pacific
M22243,M,299.7,310.4,1410.0,44.5,105,0,No Failure,10.699999999999989,6570.641034983053,0.4150197628458498,26.55000000000001,37.25,Europe
L54564,L,299.7,310.4,1614.0,36.2,108,0,No Failure,10.699999999999989,6118.440188425338,0.4268774703557312,26.55000000000001,37.25,Asia-Pacific
M22245,M,299.8,310.5,1375.0,53.9,110,0,No Failure,10.699999999999989,7761.042851305783,0.43478260869565216,26.650000000000034,37.35000000000002,Europe
M22246,M,299.8,310.6,1574.0,31.8,113,0,No Failure,10.800000000000011,5241.558846955354,0.44664031620553357,26.650000000000034,37.450000000000045,Europe
H36801,H,299.8,310.6,1423.0,44.6,116,0,No Failure,10.800000000000011,6646.123034473303,0.45849802371541504,26.650000000000034,37.450000000000045,North americ
M22248,M,299.8,310.6,1694.0,31.3,121,0,No Failure,10.800000000000011,5552.471799905625,0.4782608695652174,26.650000000000034,37.450000000000045,Europe
L54569,L,299.8,310.6,1707.0,32.5,124,0,No Failure,10.800000000000011,5809.590214650925,0.4901185770750988,26.650000000000034,37.450000000000045,Asia-Pacific
M22250,M,299.7,310.5,1490.0,41.2,126,0,No Failure,10.800000000000011,6428.536327285675,0.4980237154150198,26.55000000000001,37.35000000000002,Europe
L54571,L,299.7,310.6,1675.0,31.3,129,0,No Failure,10.900000000000034,5490.194961535963,0.5098814229249012,26.55000000000001,37.450000000000045,Asia-Pacific
M22252,M,299.7,310.5,1492.0,39.3,131,0,No Failure,10.800000000000011,6140.305673294322,0.5177865612648221,26.55000000000001,37.35000000000002,Europe
M22253,M,299.7,310.5,1594.0,35.4,134,0,No Failure,10.800000000000011,5909.084453990114,0.5296442687747036,26.55000000000001,37.35000000000002,Europe
L54574,L,299.7,310.6,1479.0,38.0,137,0,No Failure,10.900000000000034,5885.459677235119,0.541501976284585,26.55000000000001,37.450000000000045,Asia-Pacific
M22255,M,299.7,310.6,1572.0,38.0,139,0,No Failure,10.900000000000034,6255.539291827996,0.549407114624506,26.55000000000001,37.450000000000045,Europe
L54576,L,299.7,310.6,1616.0,35.1,142,0,No Failure,10.900000000000034,5939.872061995294,0.5612648221343873,26.55000000000001,37.450000000000045,Asia-Pacific
L54577,L,299.7,310.6,1737.0,26.1,144,0,No Failure,10.900000000000034,4747.543402178359,0.5691699604743083,26.55000000000001,37.450000000000045,Asia-Pacific
M22258,M,299.7,310.7,1498.0,37.8,146,0,No Failure,11.0,5929.693301797663,0.5770750988142292,26.55000000000001,37.55000000000001,Europe
L54579,L,299.6,310.6,1642.0,35.1,149,0,No Failure,11.0,6035.439310517495,0.5889328063241107,26.450000000000045,37.450000000000045,Asia-Pacific
M22260,M,299.6,310.6,1633.0,34.2,151,0,No Failure,11.0,5848.451715775832,0.5968379446640316,26.450000000000045,37.450000000000045,Europe
L54581,L,299.8,310.8,1409.0,51.9,154,0,No Failure,11.0,7657.8520046108715,0.6086956521739131,26.650000000000034,37.650000000000034,Asia-Pacific
M22262,M,299.8,310.8,1463.0,43.5,156,0,No Failure,11.0,6664.417575692709,0.616600790513834,26.650000000000034,37.650000000000034,Europe
L54583,L,299.8,310.8,1376.0,48.6,159,0,No Failure,11.0,7002.9870159700795,0.6284584980237155,26.650000000000034,37.650000000000034,Asia-Pacific
L54584,L,299.8,310.8,1553.0,32.2,161,0,No Failure,11.0,5236.678906366778,0.6363636363636364,26.650000000000034,37.650000000000034,Asia-Pacific
